le_mass,rt_aligned,dt,completeness,homogeneity
0.00029999999992469384,0.01452676555504553,0.030000000000001137,0.8595070621035186,1.0000000000000002
0.00029999999992469384,0.01452676555504553,0.07300000000000324,0.8595796044822801,0.9999999999999997
0.00029999999992469384,0.01452676555504553,0.10699999999999932,0.8596639675237991,0.9999979744940226
0.00029999999992469384,0.01452676555504553,0.14100000000000534,0.8597293319425742,0.9999969617410335
0.00029999999992469384,0.01452676555504553,0.17899999999999494,0.8598097645543828,0.9999969617410337
0.00029999999992469384,0.01452676555504553,0.2260000000000062,0.8598757968929543,0.9999969617410334
0.00029999999992469384,0.01452676555504553,0.29300000000000637,0.8599554473102831,0.9999959489880449
0.00029999999992469384,0.01452676555504553,0.40099999999999625,0.8600382001902308,0.9999959489880448
0.00029999999992469384,0.01452676555504553,0.761999999999994,0.8601017427700175,0.9999959489880449
0.00029999999992469384,0.01452676555504553,128.57800000000003,0.8601280895491313,0.999994936235056
0.00029999999992469384,0.0348698673208375,0.030000000000001137,0.8595855909238738,0.9999999999999998
0.00029999999992469384,0.0348698673208375,0.07300000000000324,0.859927944203521,0.9999989872470112
0.00029999999992469384,0.0348698673208375,0.10699999999999932,0.860278488251984,0.9999947560183216
0.00029999999992469384,0.0348698673208375,0.14100000000000534,0.8606264345743694,0.9999910798138019
0.00029999999992469384,0.0348698673208375,0.17899999999999494,0.8609588042982449,0.9999880415548353
0.00029999999992469384,0.0348698673208375,0.2260000000000062,0.8612885522002403,0.999985003295869
0.00029999999992469384,0.0348698673208375,0.29300000000000637,0.861648880759201,0.9999784323365277
0.00029999999992469384,0.0348698673208375,0.40099999999999625,0.8619761999132188,0.9999779746077088
0.00029999999992469384,0.0348698673208375,0.761999999999994,0.8622990664598209,0.9999747194194188
0.00029999999992469384,0.0348698673208375,128.57800000000003,0.8623884029006142,0.9999658965285708
0.00029999999992469384,0.047944545798178244,0.030000000000001137,0.8596347959638658,0.9999999999999998
0.00029999999992469384,0.047944545798178244,0.07300000000000324,0.8602005436386219,0.9999969617410334
0.00029999999992469384,0.047944545798178244,0.10699999999999932,0.8607955807787167,0.999986473777677
0.00029999999992469384,0.047944545798178244,0.14100000000000534,0.8613469032840627,0.9999797593141904
0.00029999999992469384,0.047944545798178244,0.17899999999999494,0.8619343146376774,0.9999720320977152
0.00029999999992469384,0.047944545798178244,0.2260000000000062,0.8624590453344209,0.9999650401221447
0.00029999999992469384,0.047944545798178244,0.29300000000000637,0.8630277933911785,0.9999598413405246
0.00029999999992469384,0.047944545798178244,0.40099999999999625,0.8635688655617582,0.9999546946541963
0.00029999999992469384,0.047944545798178244,0.761999999999994,0.8640999084826562,0.9999518971947257
0.00029999999992469384,0.047944545798178244,128.57800000000003,0.8642438552314777,0.9999402768444067
0.00029999999992469384,0.060791995659906214,0.030000000000001137,0.8597111366881581,0.9999999999999998
0.00029999999992469384,0.060791995659906214,0.07300000000000324,0.8604948412479125,0.9999939234820675
0.00029999999992469384,0.060791995659906214,0.10699999999999932,0.861314561942761,0.999981410012733
0.00029999999992469384,0.060791995659906214,0.14100000000000534,0.8620548983087534,0.9999733223627891
0.00029999999992469384,0.060791995659906214,0.17899999999999494,0.8627888671594913,0.9999651374174945
0.00029999999992469384,0.060791995659906214,0.2260000000000062,0.8634908758872587,0.9999556254945379
0.00029999999992469384,0.060791995659906214,0.29300000000000637,0.8642703278066909,0.9999479434781209
0.00029999999992469384,0.060791995659906214,0.40099999999999625,0.8649920376978698,0.9999365033445364
0.00029999999992469384,0.060791995659906214,0.761999999999994,0.8657303712364751,0.9999343949171745
0.00029999999992469384,0.060791995659906214,128.57800000000003,0.8659289556200896,0.9999205416277602
0.00029999999992469384,0.07452299652251426,0.030000000000001137,0.8597676955459443,0.9999989872470111
0.00029999999992469384,0.07452299652251426,0.07300000000000324,0.8607752523957143,0.9999918979760898
0.00029999999992469384,0.07452299652251426,0.10699999999999932,0.8617863529347632,0.9999754307901512
0.00029999999992469384,0.07452299652251426,0.14100000000000534,0.8627140393127292,0.9999646796886754
0.00029999999992469384,0.07452299652251426,0.17899999999999494,0.8635928196765016,0.9999550242615732
0.00029999999992469384,0.07452299652251426,0.2260000000000062,0.8644873528928122,0.9999442220735426
0.00029999999992469384,0.07452299652251426,0.29300000000000637,0.8654423006307895,0.999932632549316
0.00029999999992469384,0.07452299652251426,0.40099999999999625,0.8663961327389189,0.9999214699278167
0.00029999999992469384,0.07452299652251426,0.761999999999994,0.8673498401180678,0.9999177937232961
0.00029999999992469384,0.07452299652251426,128.57800000000003,0.8675988301209869,0.9999026868813977
0.00029999999992469384,0.09074369104196478,0.030000000000001137,0.8598364663122312,0.9999989872470109
0.00029999999992469384,0.09074369104196478,0.07300000000000324,0.8610758498503535,0.9999908852231011
0.00029999999992469384,0.09074369104196478,0.10699999999999932,0.8622804399391785,0.9999734052841734
0.00029999999992469384,0.09074369104196478,0.14100000000000534,0.863425166926643,0.9999626541826977
0.00029999999992469384,0.09074369104196478,0.17899999999999494,0.8644892777632053,0.9999484900148214
0.00029999999992469384,0.09074369104196478,0.2260000000000062,0.8656041910023474,0.9999354821040788
0.00029999999992469384,0.09074369104196478,0.29300000000000637,0.8667569819369441,0.9999211780417653
0.00029999999992469384,0.09074369104196478,0.40099999999999625,0.8679405624160159,0.9999110281732546
0.00029999999992469384,0.09074369104196478,0.761999999999994,0.8690796640958492,0.9999063392157457
0.00029999999992469384,0.09074369104196478,128.57800000000003,0.8694104844505249,0.9998886603311689
0.00029999999992469384,0.11151288697088971,0.030000000000001137,0.8599129740522281,0.9999969617410335
0.00029999999992469384,0.11151288697088971,0.07300000000000324,0.8613856475284104,0.9999831580066257
0.00029999999992469384,0.11151288697088971,0.10699999999999932,0.8628256615038086,0.9999578168432838
0.00029999999992469384,0.11151288697088971,0.14100000000000534,0.8641356767349858,0.9999467977259292
0.00029999999992469384,0.11151288697088971,0.17899999999999494,0.8653832542117468,0.999929415082352
0.00029999999992469384,0.11151288697088971,0.2260000000000062,0.8666992797160898,0.9999118427258341
0.00029999999992469384,0.11151288697088971,0.29300000000000637,0.868142592021909,0.9998953329408089
0.00029999999992469384,0.11151288697088971,0.40099999999999625,0.869582516476103,0.9998851830722982
0.00029999999992469384,0.11151288697088971,0.761999999999994,0.8709315834123289,0.9998797067785933
0.00029999999992469384,0.11151288697088971,128.57800000000003,0.8713448028826932,0.999852732900383
0.00029999999992469384,0.14340710999969702,0.030000000000001137,0.8599890424191066,0.9999969617410337
0.00029999999992469384,0.14340710999969702,0.07300000000000324,0.8617401878330789,0.999981831028963
0.00029999999992469384,0.14340710999969702,0.10699999999999932,0.8634057755329818,0.9999520784201968
0.00029999999992469384,0.14340710999969702,0.14100000000000534,0.864984806661928,0.9999395888210346
0.00029999999992469384,0.14340710999969702,0.17899999999999494,0.8664337953043569,0.9999222667602178
0.00029999999992469384,0.14340710999969702,0.2260000000000062,0.8679681853191266,0.9998998570642862
0.00029999999992469384,0.14340710999969702,0.29300000000000637,0.8696333264802927,0.9998833934880557
0.00029999999992469384,0.14340710999969702,0.40099999999999625,0.8712522109102656,0.9998705434554244
0.00029999999992469384,0.14340710999969702,0.761999999999994,0.8728619779295697,0.999861992190164
0.00029999999992469384,0.14340710999969702,128.57800000000003,0.8733647935159901,0.9998291055586297
0.00029999999992469384,0.21095691790705187,0.030000000000001137,0.860096629037375,0.999994936235056
0.00029999999992469384,0.21095691790705187,0.07300000000000324,0.862153889453651,0.9999777800170083
0.00029999999992469384,0.21095691790705187,0.10699999999999932,0.8640741370674835,0.9999470146552529
0.00029999999992469384,0.21095691790705187,0.14100000000000534,0.8659071971677681,0.9999310290683052
0.00029999999992469384,0.21095691790705187,0.17899999999999494,0.8675899270972207,0.9999070387527973
0.00029999999992469384,0.21095691790705187,0.2260000000000062,0.869335508152131,0.999885244663796
0.00029999999992469384,0.21095691790705187,0.29300000000000637,0.8712499592140108,0.9998652483871909
0.00029999999992469384,0.21095691790705187,0.40099999999999625,0.873148155511282,0.9998436062898034
0.00029999999992469384,0.21095691790705187,0.761999999999994,0.8750310866314368,0.999834371878931
0.00029999999992469384,0.21095691790705187,128.57800000000003,0.8756335279911616,0.9997831137210023
0.00029999999992469384,1.1766690149763122,0.030000000000001137,0.8601652025635066,0.999994936235056
0.00029999999992469384,1.1766690149763122,0.07300000000000324,0.8624134297620584,0.9999693175596291
0.00029999999992469384,1.1766690149763122,0.10699999999999932,0.864483505479001,0.9999260115121564
0.00029999999992469384,1.1766690149763122,0.14100000000000534,0.8664625043853954,0.9998993056498249
0.00029999999992469384,1.1766690149763122,0.17899999999999494,0.8682513526592048,0.9998563245912838
0.00029999999992469384,1.1766690149763122,0.2260000000000062,0.8701461985028884,0.9998135571765412
0.00029999999992469384,1.1766690149763122,0.29300000000000637,0.8722130337764933,0.9997787836654138
0.00029999999992469384,1.1766690149763122,0.40099999999999625,0.8742734927720471,0.9997307137194511
0.00029999999992469384,1.1766690149763122,0.761999999999994,0.8764021986277257,0.9996679823039163
0.00029999999992469384,1.1766690149763122,128.57800000000003,0.8771955588267724,0.999363622722219
0.0006999999999379725,0.01452676555504553,0.030000000000001137,0.8595833407123185,0.9999979744940223
0.0006999999999379725,0.01452676555504553,0.07300000000000324,0.8599073277757248,0.9999944785062369
0.0006999999999379725,0.01452676555504553,0.10699999999999932,0.8602154630186687,0.9999934657532483
0.0006999999999379725,0.01452676555504553,0.14100000000000534,0.8605510132409195,0.9999884992836544
0.0006999999999379725,0.01452676555504553,0.17899999999999494,0.8608555060931914,0.999986473777677
0.0006999999999379725,0.01452676555504553,0.2260000000000062,0.8611391054261984,0.9999832553019761
0.0006999999999379725,0.01452676555504553,0.29300000000000637,0.8614507411685979,0.9999792042900212
0.0006999999999379725,0.01452676555504553,0.40099999999999625,0.8617855621462965,0.9999766381338399
0.0006999999999379725,0.01452676555504553,0.761999999999994,0.8620854043368441,0.9999709826321376
0.0006999999999379725,0.01452676555504553,128.57800000000003,0.8621856127047436,0.9999635329277473
0.0006999999999379725,0.0348698673208375,0.030000000000001137,0.8599614612377966,0.999996781524299
0.0006999999999379725,0.0348698673208375,0.07300000000000324,0.861474599091179,0.9999874498180764
0.0006999999999379725,0.0348698673208375,0.10699999999999932,0.8627897996230621,0.9999708391279926
0.0006999999999379725,0.0348698673208375,0.14100000000000534,0.8640992650329881,0.9999507504337972
0.0006999999999379725,0.0348698673208375,0.17899999999999494,0.8653836851988296,0.9999331508608961
0.0006999999999379725,0.0348698673208375,0.2260000000000062,0.866530960739677,0.9999181531480285
0.0006999999999379725,0.0348698673208375,0.29300000000000637,0.8677932331571298,0.9999068326484175
0.0006999999999379725,0.0348698673208375,0.40099999999999625,0.868993223957517,0.9998990378932611
0.0006999999999379725,0.0348698673208375,0.761999999999994,0.8701954046593559,0.9998870617279184
0.0006999999999379725,0.0348698673208375,128.57800000000003,0.8705392951894365,0.9998605147524356
0.0006999999999379725,0.047944545798178244,0.030000000000001137,0.860239912719405,0.9999947560183219
0.0006999999999379725,0.047944545798178244,0.07300000000000324,0.8626364264567975,0.9999751771482379
0.0006999999999379725,0.047944545798178244,0.10699999999999932,0.8646998860594217,0.9999462937883151
0.0006999999999379725,0.047944545798178244,0.14100000000000534,0.8666352441467843,0.9999235655127604
0.0006999999999379725,0.047944545798178244,0.17899999999999494,0.8685747163281732,0.9998958741138242
0.0006999999999379725,0.047944545798178244,0.2260000000000062,0.8703580106278471,0.9998796477273808
0.0006999999999379725,0.047944545798178244,0.29300000000000637,0.8722400768092881,0.9998643735111651
0.0006999999999379725,0.047944545798178244,0.40099999999999625,0.8740324383263381,0.9998492299566774
0.0006999999999379725,0.047944545798178244,0.761999999999994,0.8758410357920179,0.9998337329246405
0.0006999999999379725,0.047944545798178244,128.57800000000003,0.876368674575655,0.9997955347727466
0.0006999999999379725,0.060791995659906214,0.030000000000001137,0.8605256295769214,0.9999896922533775
0.0006999999999379725,0.060791995659906214,0.07300000000000324,0.8637755572509809,0.9999565743185534
0.0006999999999379725,0.060791995659906214,0.10699999999999932,0.8664807880918659,0.999926793484667
0.0006999999999379725,0.060791995659906214,0.14100000000000534,0.8689869708577977,0.999900831350709
0.0006999999999379725,0.060791995659906214,0.17899999999999494,0.8714760883437573,0.9998741904260874
0.0006999999999379725,0.060791995659906214,0.2260000000000062,0.8738353126777685,0.9998539368978605
0.0006999999999379725,0.060791995659906214,0.29300000000000637,0.8763229518069358,0.9998330343963261
0.0006999999999379725,0.060791995659906214,0.40099999999999625,0.8787493753466938,0.9998064933073398
0.0006999999999379725,0.060791995659906214,0.761999999999994,0.8810678316343459,0.9997912370747987
0.0006999999999379725,0.060791995659906214,128.57800000000003,0.881781545255588,0.9997424834815535
0.0006999999999379725,0.07452299652251426,0.030000000000001137,0.8607901836098723,0.9999824833484828
0.0006999999999379725,0.07452299652251426,0.07300000000000324,0.8648746964219298,0.9999444962394157
0.0006999999999379725,0.07452299652251426,0.10699999999999932,0.8681622362038042,0.9999041763556168
0.0006999999999379725,0.07452299652251426,0.14100000000000534,0.8711782366355755,0.999863540229671
0.0006999999999379725,0.07452299652251426,0.17899999999999494,0.874175529250689,0.9998371624431682
0.0006999999999379725,0.07452299652251426,0.2260000000000062,0.8770960152784479,0.9998128782241358
0.0006999999999379725,0.07452299652251426,0.29300000000000637,0.880216017922504,0.9997876179647043
0.0006999999999379725,0.07452299652251426,0.40099999999999625,0.8831811464105245,0.9997584527377479
0.0006999999999379725,0.07452299652251426,0.761999999999994,0.8860424011763344,0.9997394656044233
0.0006999999999379725,0.07452299652251426,128.57800000000003,0.8869272614350276,0.999681947162805
0.0006999999999379725,0.09074369104196478,0.030000000000001137,0.8610986127901721,0.9999804578425053
0.0006999999999379725,0.09074369104196478,0.07300000000000324,0.8659330000771792,0.9999360065656527
0.0006999999999379725,0.09074369104196478,0.10699999999999932,0.8698205452522266,0.9998900668840043
0.0006999999999379725,0.09074369104196478,0.14100000000000534,0.8734573660548881,0.9998483062750666
0.0006999999999379725,0.09074369104196478,0.17899999999999494,0.8769863554491677,0.9998133181720907
0.0006999999999379725,0.09074369104196478,0.2260000000000062,0.8804460951505931,0.999780272714395
0.0006999999999379725,0.09074369104196478,0.29300000000000637,0.8840624986175686,0.9997519221007048
0.0006999999999379725,0.09074369104196478,0.40099999999999625,0.8875720572821684,0.9997270853977884
0.0006999999999379725,0.09074369104196478,0.761999999999994,0.8909006510377893,0.9997049984139996
0.0006999999999379725,0.09074369104196478,128.57800000000003,0.8919695143221026,0.9996382550577149
0.0006999999999379725,0.11151288697088971,0.030000000000001137,0.8614188127957599,0.9999783956239385
0.0006999999999379725,0.11151288697088971,0.07300000000000324,0.8670572877200031,0.99992533503935
0.0006999999999379725,0.11151288697088971,0.10699999999999932,0.8716555928151938,0.9998735203863897
0.0006999999999379725,0.11151288697088971,0.14100000000000534,0.8758690897921938,0.9998317256051478
0.0006999999999379725,0.11151288697088971,0.17899999999999494,0.879888858780396,0.9997944558139964
0.0006999999999379725,0.11151288697088971,0.2260000000000062,0.8838999429977454,0.9997481655757724
0.0006999999999379725,0.11151288697088971,0.29300000000000637,0.8881289762314366,0.9997198040764518
0.0006999999999379725,0.11151288697088971,0.40099999999999625,0.8921453123662477,0.999693847828991
0.0006999999999379725,0.11151288697088971,0.761999999999994,0.8959123375535668,0.9996651303118366
0.0006999999999379725,0.11151288697088971,128.57800000000003,0.8971701785364257,0.999585403410842
0.0006999999999379725,0.14340710999969702,0.030000000000001137,0.861783548454172,0.9999753573649721
0.0006999999999379725,0.14340710999969702,0.07300000000000324,0.8682942602093624,0.9999133527240137
0.0006999999999379725,0.14340710999969702,0.10699999999999932,0.8735627472413354,0.9998499452006147
0.0006999999999379725,0.14340710999969702,0.14100000000000534,0.878307408998189,0.9998031053833439
0.0006999999999379725,0.14340710999969702,0.17899999999999494,0.8828792513978508,0.9997645845799933
0.0006999999999379725,0.14340710999969702,0.2260000000000062,0.8873845941658891,0.9997148743194476
0.0006999999999379725,0.14340710999969702,0.29300000000000637,0.8921523380422819,0.9996824120503549
0.0006999999999379725,0.14340710999969702,0.40099999999999625,0.8967371240795249,0.9996537507610131
0.0006999999999379725,0.14340710999969702,0.761999999999994,0.9009914466032012,0.9996169849074759
0.0006999999999379725,0.14340710999969702,128.57800000000003,0.9024953701880678,0.9995219656237081
0.0006999999999379725,0.21095691790705187,0.030000000000001137,0.8621727367072861,0.9999701133832941
0.0006999999999379725,0.21095691790705187,0.07300000000000324,0.8696035522543626,0.9998976377539164
0.0006999999999379725,0.21095691790705187,0.10699999999999932,0.8755659702555844,0.999823005434022
0.0006999999999379725,0.21095691790705187,0.14100000000000534,0.88094020815106,0.999773548374015
0.0006999999999379725,0.21095691790705187,0.17899999999999494,0.8860696323352071,0.9997278603168057
0.0006999999999379725,0.21095691790705187,0.2260000000000062,0.8911484127607561,0.9996717199394057
0.0006999999999379725,0.21095691790705187,0.29300000000000637,0.8964391953809882,0.9996323928074478
0.0006999999999379725,0.21095691790705187,0.40099999999999625,0.9015430129132618,0.9995916605976983
0.0006999999999379725,0.21095691790705187,0.761999999999994,0.9064134809616569,0.9995546082586824
0.0006999999999379725,0.21095691790705187,128.57800000000003,0.9081672898459767,0.9994229767704306
0.0006999999999379725,1.1766690149763122,0.030000000000001137,0.8624634503104427,0.9999539699182352
0.0006999999999379725,1.1766690149763122,0.07300000000000324,0.8705267527406068,0.9998416251779577
0.0006999999999379725,1.1766690149763122,0.10699999999999932,0.8769278509762402,0.9997427702305289
0.0006999999999379725,1.1766690149763122,0.14100000000000534,0.8827186135667119,0.9996617777463691
0.0006999999999379725,1.1766690149763122,0.17899999999999494,0.8882177807933848,0.9995843622960289
0.0006999999999379725,1.1766690149763122,0.2260000000000062,0.8936795240755859,0.9994885501822842
0.0006999999999379725,1.1766690149763122,0.29300000000000637,0.8993889105242435,0.9994039762021003
0.0006999999999379725,1.1766690149763122,0.40099999999999625,0.9048322198215858,0.9993039061437401
0.0006999999999379725,1.1766690149763122,0.761999999999994,0.9101710491222713,0.9991252359216908
0.0006999999999379725,1.1766690149763122,128.57800000000003,0.9123867428976943,0.9984245801230378
0.000900000000115142,0.01452676555504553,0.030000000000001137,0.8596391199138759,0.9999975167652032
0.000900000000115142,0.01452676555504553,0.07300000000000324,0.8601521440464606,0.9999940207774177
0.000900000000115142,0.01452676555504553,0.10699999999999932,0.8606663889392973,0.999987944259485
0.000900000000115142,0.01452676555504553,0.14100000000000534,0.8611564204485868,0.9999845088544606
0.000900000000115142,0.01452676555504553,0.17899999999999494,0.8616030530245904,0.9999792648727821
0.000900000000115142,0.01452676555504553,0.2260000000000062,0.8620703978199321,0.9999758661803468
0.000900000000115142,0.01452676555504553,0.29300000000000637,0.8625509679579298,0.9999708024154031
0.000900000000115142,0.01452676555504553,0.40099999999999625,0.8630807789612475,0.9999672697150284
0.000900000000115142,0.01452676555504553,0.761999999999994,0.863572296736889,0.9999617482212655
0.000900000000115142,0.01452676555504553,128.57800000000003,0.8637260090792246,0.9999461359102035
0.000900000000115142,0.0348698673208375,0.030000000000001137,0.860240199034723,0.9999963237954799
0.000900000000115142,0.0348698673208375,0.07300000000000324,0.862564222202427,0.9999831818767975
0.000900000000115142,0.0348698673208375,0.10699999999999932,0.8646081265630401,0.9999489811100181
0.000900000000115142,0.0348698673208375,0.14100000000000534,0.8665295133045403,0.9999339194681778
0.000900000000115142,0.0348698673208375,0.17899999999999494,0.8683164808475436,0.9999143277556763
0.000900000000115142,0.0348698673208375,0.2260000000000062,0.8700763240101885,0.9998959562292821
0.000900000000115142,0.0348698673208375,0.29300000000000637,0.8719811537570197,0.9998789707317627
0.000900000000115142,0.0348698673208375,0.40099999999999625,0.8737524883575072,0.9998689951934895
0.000900000000115142,0.0348698673208375,0.761999999999994,0.8755185094927798,0.9998545262971446
0.000900000000115142,0.0348698673208375,128.57800000000003,0.8760228685267502,0.9998136998747599
0.000900000000115142,0.047944545798178244,0.030000000000001137,0.8607022607231172,0.9999902472775474
0.000900000000115142,0.047944545798178244,0.07300000000000324,0.8643255419257481,0.9999622973589374
0.000900000000115142,0.047944545798178244,0.10699999999999932,0.8674017684836566,0.9999126745168486
0.000900000000115142,0.047944545798178244,0.14100000000000534,0.8702237813897208,0.9998964825055194
0.000900000000115142,0.047944545798178244,0.17899999999999494,0.8729471525153432,0.9998634880736923
0.000900000000115142,0.047944545798178244,0.2260000000000062,0.8755790589202043,0.9998438119082581
0.000900000000115142,0.047944545798178244,0.29300000000000637,0.8782847656838578,0.999824120299435
0.000900000000115142,0.047944545798178244,0.40099999999999625,0.8808181294093311,0.9998022979853132
0.000900000000115142,0.047944545798178244,0.761999999999994,0.8833814876271493,0.9997818285971861
0.000900000000115142,0.047944545798178244,128.57800000000003,0.8841380899792584,0.9997244133374155
0.000900000000115142,0.060791995659906214,0.030000000000001137,0.8611498189893703,0.9999837130307954
0.000900000000115142,0.060791995659906214,0.07300000000000324,0.8659862458950539,0.9999420258470363
0.000900000000115142,0.060791995659906214,0.10699999999999932,0.8700249876307107,0.9998883067929341
0.000900000000115142,0.060791995659906214,0.14100000000000534,0.8735941909987389,0.9998673907037415
0.000900000000115142,0.060791995659906214,0.17899999999999494,0.8770666808061989,0.9998320234383825
0.000900000000115142,0.060791995659906214,0.2260000000000062,0.8805091279760244,0.9998033963213444
0.000900000000115142,0.060791995659906214,0.29300000000000637,0.883986470468937,0.9997717377798876
0.000900000000115142,0.060791995659906214,0.40099999999999625,0.8872506254907009,0.9997476422043726
0.000900000000115142,0.060791995659906214,0.761999999999994,0.8904856168004545,0.9997250250753222
0.000900000000115142,0.060791995659906214,128.57800000000003,0.8915081137730229,0.9996571280021891
0.000900000000115142,0.07452299652251426,0.030000000000001137,0.8615868989826954,0.9999761899012267
0.000900000000115142,0.07452299652251426,0.07300000000000324,0.8676306814550564,0.9999302347761886
0.000900000000115142,0.07452299652251426,0.10699999999999932,0.8724334023719778,0.9998633558804162
0.000900000000115142,0.07452299652251426,0.14100000000000534,0.8767244173880209,0.9998288211513111
0.000900000000115142,0.07452299652251426,0.17899999999999494,0.880878018903599,0.9997943113618009
0.000900000000115142,0.07452299652251426,0.2260000000000062,0.8850180163506738,0.9997600882563982
0.000900000000115142,0.07452299652251426,0.29300000000000637,0.8892457221111383,0.9997247407286901
